Air temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_H,Type_L,Type_M
-0.7707165450191592,0.029139010841842203,-0.15372179298945268,-0.17204766962921572,0,0,0,1
-0.7707165450191592,-0.8242978196491497,0.8487680530354113,-0.12491562608180933,0,0,1,0
-0.7707165450191592,-1.064152615146618,1.550510945252816,-0.09349426371687172,0,0,1,0
-0.7707165450191592,-1.058574596646677,1.2497639914453569,-0.06207290135193413,0,0,0,1
-0.7707165450191592,0.9327780078323042,-1.0559626544118303,-0.014940857804527726,0,0,1,0
-0.7707165450191592,0.5534727498363079,-0.755215700604371,0.016480504560409875,0,0,1,0
-0.7707165450191592,-0.4505705801530945,0.04677617621552012,0.047901866925347474,0,0,1,0
-0.7707165450191592,1.3511293953278887,-1.256460623616803,0.07932322929028507,0,0,1,0
-0.7707165450191592,-1.153400911145676,1.9515068836627616,0.11074459165522267,0,0,1,0
-0.7707165450191592,0.25225975083948715,-0.8554646852068575,0.14216595402016027,0,0,0,1
-0.7707165450191592,-0.26649596965503736,0.24727414542049292,0.18929799756756668,0,0,1,0
-0.7707165450191592,-0.7852516901495619,0.7485190684329249,0.22071935993250427,0,1,0,0
-0.7707165450191592,0.2578377693394283,-0.9557136698093438,0.29927276584484824,0,0,1,0
-0.7707165450191592,-0.35016624715415423,0.3475231300229793,0.3306941282097859,0,0,0,1
-0.7707165450191592,-0.4505705801530945,0.1470251608180065,0.37782617175719224,0,0,1,0
-0.7707165450191592,-0.160513618156156,-0.053472808386966275,0.4092475341221299,0,0,0,1
-0.7707165450191592,-0.8410318751489732,1.3500129760478432,0.45637957766953624,0,0,1,0
-0.7707165450191592,3.7775674428022774,-2.3591994542441532,0.4878009400344739,0,0,1,0
-0.7707165450191592,-0.7629396161497974,1.1495150068428706,0.5192223023994115,0,0,1,0
-0.7707165450191592,3.074737111809696,-2.0584525004366943,0.5506436647643491,0,0,0,1
-0.7707165450191592,-0.4449925616531533,0.24727414542049292,0.5977757083117554,0,0,1,0
-0.7707165450191592,-0.7573615976498563,0.44777211462546573,0.6291970706766931,0,0,0,1
-0.7707165450191592,-0.09915541465680365,-0.053472808386966275,0.6763291142240995,0,0,1,0
-0.7707165450191592,-0.7350495236500918,0.7485190684329249,0.7077504765890371,0,0,1,0
-0.7707165450191592,0.6427210458353658,-0.45446874679691185,0.7391718389539746,0,0,0,1
-0.7707165450191592,-0.48403869115274123,0.3475231300229793,0.7863038825013811,0,0,1,0
-0.7707165450191592,-0.06010928515721578,-0.2539707775919391,0.8177252448663187,0,0,1,0
-0.7707165450191592,-1.7223587981396709,1.9515068836627616,0.8491466072312562,0,0,1,0
-0.7707165450191592,-0.40594643215356546,0.24727414542049292,0.8805679695961939,0,0,1,0
-0.7707165450191592,-0.33901021015427196,1.049266022240384,0.9119893319611314,0,0,1,0
-0.7707165450191592,2.8906625013116387,-2.1587014850391806,0.943410694326069,0,0,1,0
-0.7707165450191592,-0.2720739881549785,0.1470251608180065,0.9748320566910067,0,0,1,0
-0.7707165450191592,-0.3055420991546252,0.3475231300229793,1.0062534190559442,0,0,1,0
-0.7707165450191592,0.3024619173389573,-0.2539707775919391,1.0376747814208818,0,0,1,0
-0.7707165450191592,-0.5286628391522702,0.3475231300229793,1.0690961437858195,0,0,1,0
-0.7707165450191592,-0.5286628391522702,0.7485190684329249,1.100517506150757,0,0,0,1
-0.7707165450191592,0.11838730684090018,-0.6549667160018846,1.1476495496981634,0,0,0,1
-0.7707165450191592,-0.04895324815733353,0.24727414542049292,1.1947815932455699,0,1,0,0
-0.7707165450191592,-1.2761173181443808,2.1520048528677345,1.273334999157914,1,0,1,0
-0.7707165450191592,0.559050768336249,-0.6549667160018846,1.3047563615228515,0,0,0,1
-0.7707165450191592,-0.7740956531496797,0.8487680530354113,1.3518884050702578,0,0,1,0
-0.7707165450191592,-0.294386062154743,0.44777211462546573,1.3833097674351955,0,0,0,1
-0.7707165450191592,-0.5063507651525057,0.3475231300229793,1.4304418109826018,0,0,0,1
-0.7707165450191592,0.8323736748333641,-0.755215700604371,1.4775738545300083,0,0,1,0
-0.7707165450191592,-0.47846067265280007,0.1470251608180065,1.5089952168949459,0,0,0,1
-0.7707165450191592,-0.23302785865539064,-0.2539707775919391,1.5561272604423522,0,0,1,0
-0.7707165450191592,-1.0251064856470302,0.9490170376378977,1.58754862280729,0,0,1,0
-0.7707165450191592,0.29688389883901617,-0.15372179298945268,1.6189699851722275,0,0,1,0
-0.7707165450191592,0.029139010841842203,-0.5547177313993983,1.650391347537165,0,0,1,0
-0.7707165450191592,-0.92470215264809,1.1495150068428706,1.6818127099021027,0,0,0,1
-0.7707165450191592,-0.969326300647619,1.2497639914453569,1.728944753449509,1,0,1,0
-0.7707165450191592,1.8866191713222364,-1.5572075774242622,-1.6959837443286894,0,0,1,0
-1.2672482709688728,-0.04337522965739241,0.04677617621552012,-1.6645623819637516,0,0,1,0
-1.2672482709688728,-0.21071578465562613,-0.35421976219442547,-1.633141019598814,0,0,1,0
-1.2672482709688728,-0.2720739881549785,0.6482700838304385,-1.6017196572338765,0,0,1,0
-1.2672482709688728,0.02356099234190108,0.3475231300229793,-1.5702982948689388,0,0,0,1
-1.2672482709688728,0.32477399133872176,-0.15372179298945268,-1.5231662513215325,0,0,1,0
-1.2672482709688728,0.34150804683854513,-0.6549667160018846,-1.491744888956595,0,1,0,0
-1.2672482709688728,0.46422445383724986,-0.755215700604371,-1.413191483044251,0,0,0,1
-1.2672482709688728,-0.48403869115274123,-0.053472808386966275,-1.3660594394968446,0,0,1,0
-1.2672482709688728,-0.7964077271494442,0.24727414542049292,-1.3346380771319069,0,0,1,0
-1.2672482709688728,-0.18840371065586164,-0.053472808386966275,-1.3032167147669693,0,0,1,0
-1.2672482709688728,-0.7071594311503862,0.8487680530354113,-1.2717953524020318,0,0,1,0
-1.2672482709688728,-0.8131417826492675,-0.15372179298945268,-1.240373990037094,0,0,1,0
-1.2672482709688728,0.2355256953396638,-0.5547177313993983,-1.2089526276721565,0,0,1,0
-1.2672482709688728,0.1909015473401348,-0.2539707775919391,-1.177531265307219,0,0,1,0
-1.2672482709688728,1.0443383778311268,-1.256460623616803,-1.1461099029422812,0,0,0,1
-1.2672482709688728,0.006826936842077707,-0.053472808386966275,-1.098977859394875,0,0,0,1
-1.2672482709688728,-1.3542095771435565,2.252253837470221,-1.0518458158474686,0,0,1,0
-1.2672482709688728,1.4682677838266522,-1.4569585928217759,-1.0204244534825309,0,0,0,1
-1.2672482709688728,-0.5119287836524469,0.8487680530354113,-0.9732924099351246,0,0,1,0
-1.2672482709688728,0.6873451938348948,-0.9557136698093438,-0.9418710475701869,0,1,0,0
-1.2672482709688728,0.13512136234072356,-0.5547177313993983,-0.8633176416578429,0,0,1,0
-1.2672482709688728,-1.4099897621429678,1.9515068836627616,-0.8318962792929053,0,0,1,0
-1.2672482709688728,0.2857278618391339,-0.5547177313993983,-0.8004749169279677,0,0,1,0
-1.2672482709688728,-0.26091795115509625,0.3475231300229793,-0.7690535545630302,0,0,1,0
-1.2672482709688728,1.7025445608241794,-1.8579545312317214,-0.7376321921980925,0,0,1,0
-1.2672482709688728,-0.004329100157804542,-0.15372179298945268,-0.7062108298331549,0,1,0,0
-1.2672482709688728,2.132051985319646,-1.757705546629235,-0.6276574239208109,0,0,1,0
-1.2672482709688728,-1.2761173181443808,1.751008914457789,-0.5962360615558733,0,0,0,1
-1.2672482709688728,-0.969326300647619,0.6482700838304385,-0.5491040180084669,0,0,1,0
-1.2672482709688728,-1.3151634476439686,1.9515068836627616,-0.5176826556435293,0,0,0,1
-1.2672482709688728,-0.22187182165550837,-0.2539707775919391,-0.4705506120961229,0,0,1,0
-1.2672482709688728,-0.48961670965268234,-0.15372179298945268,-0.43912924973118533,0,0,1,0
-1.2672482709688728,-1.1310888371459116,1.4502619606503298,-0.40770788736624775,0,0,0,1
-1.2672482709688728,-0.7071594311503862,0.44777211462546573,-0.36057584381884134,0,0,1,0
-0.7707165450191592,-0.5900210426516226,-0.053472808386966275,-0.32915448145390375,0,0,1,0
-1.2672482709688728,-0.6290671721512104,0.3475231300229793,-0.2977331190889661,0,0,1,0
-1.2672482709688728,-0.35016624715415423,0.5480210992279521,-0.2663117567240285,0,0,1,0
-1.2672482709688728,-0.7406275421500329,1.8512578990602753,-0.23489039435909093,0,1,0,0
-1.2672482709688728,-0.8689219676486788,1.6507599298553024,-0.15633698844674693,0,0,1,0
-1.2672482709688728,-0.18840371065586164,-0.2539707775919391,-0.12491562608180933,0,0,1,0
-1.2672482709688728,0.7040792493347182,-0.6549667160018846,-0.09349426371687172,0,0,1,0
-1.2672482709688728,-0.7908297086495031,0.5480210992279521,-0.06207290135193413,0,0,1,0
-1.2672482709688728,-0.49519472815262344,0.3475231300229793,-0.030651538986996525,0,0,0,1
-0.7707165450191592,0.15743343634048806,-0.35421976219442547,0.016480504560409875,0,0,1,0
-0.7707165450191592,0.09049721434119457,-0.2539707775919391,0.047901866925347474,0,0,0,1
-0.7707165450191592,0.27457182483925163,-0.45446874679691185,0.09503391047275388,0,1,0,0
-0.7707165450191592,-0.47846067265280007,-0.2539707775919391,0.17358731638509786,0,0,1,0
-0.7707165450191592,0.46422445383724986,-0.6549667160018846,0.20500867875003548,0,0,1,0
-1.2672482709688728,-0.004329100157804542,-0.15372179298945268,0.23643004111497307,0,0,1,0
-1.2672482709688728,-0.0656873036571569,0.24727414542049292,0.26785140347991065,0,0,0,1
-1.2672482709688728,1.239569025329066,-1.1562116390143167,0.31498344702731707,0,0,1,0
-1.2672482709688728,-0.92470215264809,1.049266022240384,0.34640480939225465,0,0,1,0
-0.7707165450191592,-0.3166981361545075,-0.2539707775919391,0.37782617175719224,0,1,0,0
-0.7707165450191592,-0.6792693386506805,1.1495150068428706,0.45637957766953624,0,0,0,1
-0.7707165450191592,-0.6960033941505039,1.1495150068428706,0.5035116212169427,0,0,1,0
-1.2672482709688728,0.5367386943364845,-0.5547177313993983,0.5349329835818802,0,1,0,0
-0.7707165450191592,-0.8521879121488554,1.751008914457789,0.6134863894942243,0,0,1,0
-0.7707165450191592,-0.8912340416484432,2.252253837470221,0.6449077518591618,0,0,1,0
-0.7707165450191592,0.2132136213398993,-0.45446874679691185,0.6763291142240995,0,0,0,1
-0.7707165450191592,-0.037797211157451285,0.24727414542049292,0.7234611577715059,0,0,1,0
-0.7707165450191592,-0.9191241341481489,0.8487680530354113,0.7548825201364434,0,0,0,1
-0.7707165450191592,0.17416749184031144,-0.45446874679691185,0.8020145636838498,0,1,0,0
-0.7707165450191592,0.8825758413328342,-0.8554646852068575,0.8805679695961939,0,0,1,0
-0.7707165450191592,-0.22187182165550837,0.44777211462546573,0.9119893319611314,0,0,1,0
-0.7707165450191592,-0.7127374496503273,0.7485190684329249,0.943410694326069,0,0,0,1
-0.7707165450191592,-0.42825850615332994,0.5480210992279521,0.9905427378734755,0,1,0,0
-0.7707165450191592,1.2284129883291839,-1.1562116390143167,1.0690961437858195,0,0,0,1
-0.7707165450191592,-0.021063155657627914,-0.15372179298945268,1.1162281873332258,0,0,1,0
-0.7707165450191592,-0.26649596965503736,-0.053472808386966275,1.1476495496981634,0,1,0,0
-0.7707165450191592,0.06818514034143007,-0.35421976219442547,1.2262029556105074,0,0,1,0
-0.7707165450191592,1.2841931733285952,-1.256460623616803,1.2576243179754452,0,0,1,0
-0.7707165450191592,0.06818514034143007,-0.5547177313993983,1.2890456803403827,0,0,1,0
-0.7707165450191592,0.029139010841842203,-0.8554646852068575,1.3204670427053202,0,0,1,0
-0.7707165450191592,-0.06010928515721578,-0.8554646852068575,1.3518884050702578,0,0,1,0
-0.7707165450191592,0.4196003058377209,-0.45446874679691185,1.3833097674351955,0,0,1,0
-0.7707165450191592,-0.5955990611515637,0.9490170376378977,1.414731129800133,0,0,1,0
-0.7707165450191592,-0.8633439491487377,0.3475231300229793,1.4461524921650706,0,0,0,1
-0.7707165450191592,0.006826936842077707,-0.2539707775919391,1.493284535712477,0,0,1,0
-0.7707165450191592,-0.7350495236500918,0.3475231300229793,1.5247058980774146,0,0,1,0
-1.2672482709688728,-0.6736913201507394,0.3475231300229793,1.5561272604423522,0,1,0,0
-1.2672482709688728,0.603674916335778,-0.9557136698093438,1.6346806663546962,0,0,0,1
-0.7707165450191592,0.5869408608359546,-0.755215700604371,1.6818127099021027,0,0,1,0
-0.7707165450191592,1.412487598827241,-1.256460623616803,1.7132340722670403,0,0,1,0
-1.2672482709688728,0.39728823183795636,-0.5547177313993983,1.7446554346319778,0,0,0,1
-1.2672482709688728,1.4794238208265345,-1.3567096082192895,1.7917874781793843,0,0,0,1
-1.2672482709688728,0.36382012083830967,-0.35421976219442547,1.8389195217267906,1,1,0,0
-1.2672482709688728,-0.7573615976498563,1.2497639914453569,-1.6959837443286894,0,0,0,1
-1.2672482709688728,-0.5621309501519169,0.44777211462546573,-1.6488517007812828,0,0,1,0
-1.2672482709688728,1.590984190825357,-1.3567096082192895,-1.6174303384163453,0,0,1,0
-1.2672482709688728,0.692923212334836,-1.1562116390143167,-1.5860089760514078,0,1,0,0
-1.2672482709688728,-0.20513776615568502,-0.35421976219442547,-1.5074555701390637,0,0,1,0
-1.2672482709688728,0.3749761578381919,-0.45446874679691185,-1.4760342077741262,0,0,1,0
-1.2672482709688728,0.12396532534084131,-0.2539707775919391,-1.4446128454091884,0,0,1,0
-1.2672482709688728,-0.5788650056517404,0.24727414542049292,-1.413191483044251,0,0,0,1
-1.2672482709688728,0.3526640838384274,-0.15372179298945268,-1.3660594394968446,0,0,1,0
-0.7707165450191592,1.2563030808288895,-1.256460623616803,-1.3346380771319069,0,0,0,1
-0.7707165450191592,0.8044835823336585,-1.256460623616803,-1.2875060335845006,0,1,0,0
-0.7707165450191592,0.4419123798374854,-0.45446874679691185,-1.2089526276721565,0,0,1,0
-0.7707165450191592,-0.16609163665609714,0.1470251608180065,-1.177531265307219,0,0,1,0
-1.2672482709688728,0.06260712184148895,-0.053472808386966275,-1.1461099029422812,0,0,1,0
-1.2672482709688728,-0.1103114516566859,0.44777211462546573,-1.1146885405773437,0,0,0,1
-1.2672482709688728,-0.3222761546544486,-0.15372179298945268,-1.0675564970299374,0,0,1,0
-0.7707165450191592,-1.3932557066431444,0.8487680530354113,-1.0361351346649996,0,0,1,0
-0.7707165450191592,1.7025445608241794,-1.6574565620267487,-1.004713772300062,0,0,0,1
-0.7707165450191592,-0.33343219165433086,0.24727414542049292,-0.9575817287526557,0,0,1,0
-0.7707165450191592,-0.6067550981514459,0.7485190684329249,-0.9261603663877181,0,0,1,0
-0.7707165450191592,0.5423167128364256,-0.35421976219442547,-0.8947390040227805,0,0,0,1
-0.7707165450191592,-0.19955974765574389,0.44777211462546573,-0.8476069604753741,0,0,0,1
-0.7707165450191592,0.38613219483807415,-0.755215700604371,-0.8004749169279677,0,0,0,1
-0.7707165450191592,-0.09915541465680365,0.24727414542049292,-0.7533428733805613,0,0,1,0
-0.7707165450191592,-0.5565529316519758,0.1470251608180065,-0.7219215110156237,0,0,1,0
-0.7707165450191592,0.4921145463369555,-0.8554646852068575,-0.6905001486506861,0,0,1,0
-0.7707165450191592,1.1726328033297726,-1.3567096082192895,-0.6590787862857486,0,0,1,0
-0.7707165450191592,-0.04895324815733353,-0.45446874679691185,-0.6276574239208109,0,0,1,0
-0.7707165450191592,-1.0251064856470302,1.1495150068428706,-0.5962360615558733,0,0,1,0
-0.7707165450191592,0.06818514034143007,-0.6549667160018846,-0.5648146991909357,0,0,1,0
-0.7707165450191592,-0.1326235256564504,0.6482700838304385,-0.5333933368259981,0,0,1,0
-0.7707165450191592,-0.8410318751489732,0.8487680530354113,-0.5019719744610606,0,0,1,0
-0.7707165450191592,0.2578377693394283,-0.5547177313993983,-0.4705506120961229,0,0,1,0
-0.7707165450191592,-0.0879993776569214,-0.2539707775919391,-0.43912924973118533,0,0,1,0
-0.7707165450191592,-0.9470142266478545,1.4502619606503298,-0.40770788736624775,0,0,1,0
-0.7707165450191592,0.7933275453337761,-0.8554646852068575,-0.3762865250013101,0,0,0,1
-0.7707165450191592,-0.19955974765574389,-0.15372179298945268,-0.32915448145390375,0,0,1,0
-0.7707165450191592,-0.4449925616531533,0.44777211462546573,-0.2977331190889661,0,0,1,0
-0.7707165450191592,0.8323736748333641,-0.755215700604371,-0.2663117567240285,0,0,1,0
-0.7707165450191592,2.304970558817821,-1.8579545312317214,-0.23489039435909093,0,0,0,1
-0.7707165450191592,2.7344779833132873,-2.0584525004366943,-0.18775835081168452,0,0,1,0
-0.7707165450191592,-0.4561485986530356,1.2497639914453569,-0.15633698844674693,0,0,0,1
-0.7707165450191592,-0.8187198011492086,1.049266022240384,-0.10920494489934052,0,0,0,1
-0.7707165450191592,2.0483817078205293,-1.757705546629235,-0.06207290135193413,0,0,1,0
-0.7707165450191592,0.3526640838384274,-0.6549667160018846,-0.030651538986996525,0,0,0,1
-0.7707165450191592,-0.4115244506535066,0.9490170376378977,0.016480504560409875,0,0,1,0
-0.7707165450191592,-0.5565529316519758,0.3475231300229793,0.047901866925347474,0,0,0,1
-0.7707165450191592,-1.1645569481455584,1.550510945252816,0.09503391047275388,0,0,0,1
-0.7707165450191592,-0.2999640806546841,0.24727414542049292,0.14216595402016027,0,0,0,1
-0.7707165450191592,0.8993098968326576,-1.1562116390143167,0.18929799756756668,0,1,0,0
-0.7707165450191592,-0.1326235256564504,0.24727414542049292,0.26785140347991065,0,0,1,0
-0.7707165450191592,-0.21071578465562613,-0.053472808386966275,0.29927276584484824,0,0,0,1
-0.7707165450191592,-0.8856560231485021,0.7485190684329249,0.34640480939225465,0,0,1,0
-0.7707165450191592,0.029139010841842203,-0.45446874679691185,0.37782617175719224,0,0,1,0
-0.7707165450191592,1.139164692330126,-1.256460623616803,0.4092475341221299,0,0,1,0
-0.7707165450191592,2.2826584848180564,-1.8579545312317214,0.4406688964870675,0,1,0,0
-0.7707165450191592,-1.555018243141437,1.4502619606503298,0.5192223023994115,0,1,0,0
-0.7707165450191592,0.5646287868361901,-0.6549667160018846,0.5977757083117554,0,0,0,1
-0.7707165450191592,-0.9804823376475013,0.9490170376378977,0.6449077518591618,0,0,0,1
-0.7707165450191592,-0.8912340416484432,0.9490170376378977,0.6920397954065682,0,0,1,0
-0.7707165450191592,0.9718241373318922,-1.4569585928217759,0.7234611577715059,0,0,0,1
-0.7707165450191592,-0.4338365246532711,1.1495150068428706,0.7705932013189123,0,0,0,1
-0.7707165450191592,0.47538049083713213,-1.0559626544118303,0.8177252448663187,0,0,1,0
-0.7707165450191592,-0.07126532215709803,0.1470251608180065,0.8491466072312562,0,0,1,0
-0.7707165450191592,4.697940495292563,-2.5596974234491263,0.8805679695961939,0,0,1,0
-0.7707165450191592,0.4865365278370144,-0.8554646852068575,0.9119893319611314,0,1,0,0
-0.7707165450191592,0.20763560283995816,-0.6549667160018846,0.9905427378734755,0,0,1,0
-0.7707165450191592,0.4363343613375443,-0.8554646852068575,1.021964100238413,0,0,0,1
-0.7707165450191592,2.2491903738184096,-1.958203515834208,1.0690961437858195,0,0,1,0
-0.7707165450191592,-0.26091795115509625,-0.2539707775919391,1.100517506150757,0,0,1,0
-0.7707165450191592,-0.383634358153801,1.1495150068428706,1.1319388685156946,0,0,1,0
-0.7707165450191592,-0.42268048765338884,0.6482700838304385,1.1633602308806323,0,0,0,1
-0.7707165450191592,-0.6402232091510927,0.6482700838304385,1.2104922744280386,0,0,1,0
-0.7707165450191592,-0.9804823376475013,2.051755868265248,1.2419136367929762,0,0,0,1
-0.7707165450191592,-1.1366668556458528,1.6507599298553024,1.2890456803403827,0,0,0,1
-0.7707165450191592,0.38613219483807415,-0.6549667160018846,1.336177723887789,0,0,1,0
-0.7707165450191592,0.3749761578381919,-0.45446874679691185,1.3675990862527267,0,1,0,0
